3,0.6425631323,-0.5672240576,0.0940203271,-1.2662041737,-1.2662041737,12.1998358142,0.2836120288
3.1,0.6432675679,-0.5671611961,0.093994931,-1.264577053,-1.264577053,12.2104134961,0.283580598
3.2,0.6439738025,-0.5670982933,0.0939695275,-1.2629461386,-1.2629461386,12.2210163123,0.2835491467
3.3,0.6446818431,-0.5670353493,0.0939441165,-1.2613114169,-1.2613114169,12.231644363,0.2835176746
3.4,0.6453916971,-0.566972364,0.093918698,-1.2596728739,-1.2596728739,12.242297749,0.283486182
3.5,0.6461033716,-0.5669093374,0.0938932722,-1.2580304958,-1.2580304958,12.2529765715,0.2834546687
3.6,0.6468168741,-0.5668462696,0.0938678389,-1.2563842686,-1.2563842686,12.2636809321,0.2834231348
3.7,0.6475322118,-0.5667831606,0.0938423983,-1.2547341783,-1.2547341783,12.2744109333,0.2833915803
3.8,0.6482493922,-0.5667200103,0.0938169503,-1.2530802107,-1.2530802107,12.2851666778,0.2833600052
3.9,0.6489684227,-0.5666568188,0.093791495,-1.2514223516,-1.2514223516,12.2959482692,0.2833284094
4,0.6496893108,-0.566593586,0.0937660324,-1.2497605867,-1.2497605867,12.3067558114,0.283296793
4.1,0.6504120639,-0.566530312,0.0937405626,-1.2480949016,-1.2480949016,12.3175894089,0.283265156
4.2,0.6511366897,-0.5664669968,0.0937150855,-1.246425282,-1.246425282,12.3284491669,0.2832334984
4.3,0.6518631957,-0.5664036403,0.0936896012,-1.2447517133,-1.2447517133,12.3393351911,0.2832018202
4.4,0.6525915896,-0.5663402427,0.0936641097,-1.2430741809,-1.2430741809,12.3502475877,0.2831701213
4.5,0.6533218791,-0.5662768038,0.0936386111,-1.2413926702,-1.2413926702,12.3611864637,0.2831384019
4.6,0.6540540718,-0.5662133237,0.0936131053,-1.2397071663,-1.2397071663,12.3721519263,0.2831066618
4.7,0.6547881756,-0.5661498023,0.0935875924,-1.2380176545,-1.2380176545,12.3831440838,0.2830749012
4.8,0.6555241982,-0.5660862398,0.0935620725,-1.2363241197,-1.2363241197,12.3941630446,0.2830431199
4.9,0.6562621476,-0.5660226361,0.0935365455,-1.2346265471,-1.2346265471,12.405208918,0.2830113181
5,0.6570020315,-0.5659589913,0.0935110115,-1.2329249216,-1.2329249216,12.4162818138,0.2829794956
5.1,0.657743858,-0.5658953052,0.0934854706,-1.2312192279,-1.2312192279,12.4273818425,0.2829476526
5.2,0.658487635,-0.565831578,0.0934599226,-1.2295094508,-1.2295094508,12.438509115,0.282915789
5.3,0.6592333705,-0.5657678096,0.0934343678,-1.227795575,-1.227795575,12.4496637431,0.2828839048
5.4,0.6599810727,-0.5657040001,0.093408806,-1.226077585,-1.226077585,12.460845839,0.282852
5.5,0.6607307496,-0.5656401494,0.0933832374,-1.2243554654,-1.2243554654,12.4720555156,0.2828200747
5.6,0.6614824094,-0.5655762576,0.0933576619,-1.2226292005,-1.2226292005,12.4832928865,0.2827881288
5.7,0.6622360603,-0.5655123247,0.0933320797,-1.2208987746,-1.2208987746,12.4945580657,0.2827561624
5.8,0.6629917106,-0.5654483507,0.0933064906,-1.219164172,-1.219164172,12.5058511681,0.2827241753
5.9,0.6637493685,-0.5653843356,0.0932808949,-1.2174253769,-1.2174253769,12.517172309,0.2826921678
6,0.6645090424,-0.5653202794,0.0932552924,-1.2156823732,-1.2156823732,12.5285216047,0.2826601397
6.1,0.6652707408,-0.5652561821,0.0932296832,-1.2139351448,-1.2139351448,12.5398991718,0.2826280911
6.2,0.6660344719,-0.5651920438,0.0932040674,-1.2121836758,-1.2121836758,12.5513051277,0.2825960219
6.3,0.6668002444,-0.5651278645,0.0931784449,-1.2104279498,-1.2104279498,12.5627395904,0.2825639322
6.4,0.6675680668,-0.5650636441,0.0931528159,-1.2086679505,-1.2086679505,12.5742026786,0.282531822
6.5,0.6683379476,-0.5649993827,0.0931271804,-1.2069036615,-1.2069036615,12.5856945119,0.2824996913
6.6,0.6691098954,-0.5649350803,0.0931015383,-1.2051350662,-1.2051350662,12.5972152101,0.2824675401
6.7,0.6698839191,-0.5648707369,0.0930758898,-1.2033621482,-1.2033621482,12.608764894,0.2824353685
6.8,0.6706600272,-0.5648063526,0.0930502348,-1.2015848906,-1.2015848906,12.6203436851,0.2824031763
6.9,0.6714382286,-0.5647419273,0.0930245733,-1.1998032767,-1.1998032767,12.6319517054,0.2823709636
7,0.6722185321,-0.5646774611,0.0929989056,-1.1980172896,-1.1980172896,12.6435890778,0.2823387305
7.1,0.6730009465,-0.5646129539,0.0929732314,-1.1962269122,-1.1962269122,12.6552559258,0.282306477
7.2,0.6737854809,-0.5645484059,0.092947551,-1.1944321275,-1.1944321275,12.6669523735,0.282274203
7.3,0.6745721442,-0.564483817,0.0929218643,-1.1926329183,-1.1926329183,12.678678546,0.2822419085
7.4,0.6753609454,-0.5644191873,0.0928961713,-1.1908292672,-1.1908292672,12.6904345687,0.2822095936
7.5,0.6761518936,-0.5643545167,0.0928704722,-1.1890211569,-1.1890211569,12.7022205682,0.2821772584
7.6,0.6769449979,-0.5642898053,0.0928447669,-1.1872085699,-1.1872085699,12.7140366714,0.2821449027
7.7,0.6777402677,-0.5642250532,0.0928190555,-1.1853914886,-1.1853914886,12.7258830061,0.2821125266
7.8,0.6785377119,-0.5641602602,0.092793338,-1.1835698952,-1.1835698952,12.737759701,0.2820801301
7.9,0.6793373401,-0.5640954265,0.0927676145,-1.1817437719,-1.1817437719,12.7496668853,0.2820477133
8,0.6801391615,-0.5640305521,0.0927418849,-1.1799131009,-1.1799131009,12.7616046891,0.2820152761
8.1,0.6809431855,-0.563965637,0.0927161494,-1.178077864,-1.178077864,12.7735732431,0.2819828185
8.2,0.6817494217,-0.5639006813,0.0926904079,-1.1762380432,-1.1762380432,12.7855726789,0.2819503406
8.3,0.6825578794,-0.5638356849,0.0926646606,-1.1743936201,-1.1743936201,12.7976031288,0.2819178424
8.4,0.6833685683,-0.5637706479,0.0926389074,-1.1725445765,-1.1725445765,12.8096647259,0.2818853239
8.5,0.6841814981,-0.5637055703,0.0926131484,-1.1706908938,-1.1706908938,12.821757604,0.2818527851
8.6,0.6849966783,-0.5636404521,0.0925873836,-1.1688325535,-1.1688325535,12.8338818978,0.281820226
8.7,0.6858141187,-0.5635752934,0.0925616131,-1.1669695368,-1.1669695368,12.8460377428,0.2817876467
8.8,0.6866338291,-0.5635100942,0.0925358369,-1.1651018251,-1.1651018251,12.858225275,0.2817550471
8.9,0.6874558195,-0.5634448545,0.0925100551,-1.1632293993,-1.1632293993,12.8704446317,0.2817224273
9,0.6882800995,-0.5633795744,0.0924842677,-1.1613522404,-1.1613522404,12.8826959505,0.2816897872
9.1,0.6891066794,-0.5633142539,0.0924584747,-1.1594703292,-1.1594703292,12.8949793702,0.2816571269
9.2,0.689935569,-0.563248893,0.0924326762,-1.1575836466,-1.1575836466,12.9072950302,0.2816244465
9.3,0.6907667784,-0.5631834918,0.0924068723,-1.155692173,-1.155692173,12.9196430707,0.2815917459
9.4,0.6916003179,-0.5631180502,0.0923810629,-1.153795889,-1.153795889,12.9320236329,0.2815590251
9.5,0.6924361976,-0.5630525684,0.0923552481,-1.151894775,-1.151894775,12.9444368588,0.2815262842
9.6,0.6932744277,-0.5629870463,0.092329428,-1.1499888111,-1.1499888111,12.9568828911,0.2814935232
9.7,0.6941150187,-0.5629214841,0.0923036026,-1.1480779775,-1.1480779775,12.9693618734,0.281460742
9.8,0.6949579808,-0.5628558817,0.092277772,-1.1461622543,-1.1461622543,12.9818739503,0.2814279408
9.9,0.6958033246,-0.5627902391,0.0922519361,-1.1442416213,-1.1442416213,12.9944192672,0.2813951196
10,0.6966510605,-0.5627245565,0.0922260952,-1.1423160582,-1.1423160582,13.0069979702,0.2813622782
10.1,0.6975011992,-0.5626588338,0.0922002491,-1.1403855446,-1.1403855446,13.0196102065,0.2813294169
10.2,0.6983537512,-0.5625930711,0.092174398,-1.1384500601,-1.1384500601,13.032256124,0.2812965356
10.3,0.6992087273,-0.5625272685,0.0921485418,-1.136509584,-1.136509584,13.0449358716,0.2812636343
10.4,0.7000661382,-0.5624614259,0.0921226807,-1.1345640956,-1.1345640956,13.0576495992,0.281230713
10.5,0.7009259947,-0.5623955435,0.0920968147,-1.1326135739,-1.1326135739,13.0703974573,0.2811977718
10.6,0.7017883079,-0.5623296212,0.0920709439,-1.1306579979,-1.1306579979,13.0831795976,0.2811648106
10.7,0.7026530885,-0.5622636592,0.0920450683,-1.1286973465,-1.1286973465,13.0959961726,0.2811318296
10.8,0.7035203477,-0.5621976574,0.0920191878,-1.1267315984,-1.1267315984,13.1088473357,0.2810988287
10.9,0.7043900965,-0.5621316159,0.0919933027,-1.1247607321,-1.1247607321,13.1217332412,0.2810658079
11,0.7052623461,-0.5620655348,0.091967413,-1.122784726,-1.122784726,13.1346540445,0.2810327674
11.1,0.7061371078,-0.561999414,0.0919415187,-1.1208035585,-1.1208035585,13.1476099019,0.280999707
11.2,0.7070143927,-0.5619332538,0.0919156198,-1.1188172076,-1.1188172076,13.1606009705,0.2809666269
11.3,0.7078942124,-0.561867054,0.0918897164,-1.1168256515,-1.1168256515,13.1736274084,0.280933527
11.4,0.7087765782,-0.5618008148,0.0918638086,-1.1148288679,-1.1148288679,13.1866893749,0.2809004074
11.5,0.7096615016,-0.5617345362,0.0918378964,-1.1128268347,-1.1128268347,13.19978703,0.2808672681
11.6,0.7105489942,-0.5616682183,0.0918119799,-1.1108195293,-1.1108195293,13.2129205348,0.2808341091
11.7,0.7114390677,-0.5616018611,0.0917860591,-1.1088069292,-1.1088069292,13.2260900514,0.2808009305
11.8,0.7123317337,-0.5615354646,0.0917601342,-1.1067890117,-1.1067890117,13.239295743,0.2807677323
11.9,0.7132270041,-0.5614690291,0.0917342051,-1.1047657539,-1.1047657539,13.2525377735,0.2807345145
12,0.7141248907,-0.5614025544,0.0917082718,-1.1027371329,-1.1027371329,13.2658163081,0.2807012772
12.1,0.7150254055,-0.5613360406,0.0916823346,-1.1007031254,-1.1007031254,13.279131513,0.2806680203
12.2,0.7159285604,-0.5612694879,0.0916563934,-1.0986637082,-1.0986637082,13.2924835552,0.280634744
12.3,0.7168343676,-0.5612028963,0.0916304482,-1.0966188577,-1.0966188577,13.3058726031,0.2806014482
12.4,0.7177428391,-0.5611362658,0.0916044993,-1.0945685504,-1.0945685504,13.3192988259,0.2805681329
12.5,0.7186539873,-0.5610695965,0.0915785465,-1.0925127624,-1.0925127624,13.3327623938,0.2805347983
12.6,0.7195678245,-0.5610028885,0.09155259,-1.0904514699,-1.0904514699,13.3462634783,0.2805014443
12.7,0.7204843629,-0.5609361419,0.0915266298,-1.0883846488,-1.0883846488,13.3598022519,0.2804680709
12.8,0.7214036152,-0.5608693566,0.0915006661,-1.0863122747,-1.0863122747,13.373378888,0.2804346783
12.9,0.7223255938,-0.5608025329,0.0914746988,-1.0842343233,-1.0842343233,13.3869935613,0.2804012664
13,0.7232503113,-0.5607356706,0.091448728,-1.0821507699,-1.0821507699,13.4006464475,0.2803678353
13.1,0.7241777804,-0.56066877,0.0914227538,-1.0800615899,-1.0800615899,13.4143377235,0.280334385
13.2,0.725108014,-0.5606018311,0.0913967763,-1.0779667583,-1.0779667583,13.4280675673,0.2803009156
13.3,0.7260410249,-0.560534854,0.0913707955,-1.0758662501,-1.0758662501,13.4418361578,0.280267427
13.4,0.7269768259,-0.5604678387,0.0913448115,-1.07376004,-1.07376004,13.4556436755,0.2802339194
13.5,0.7279154302,-0.5604007854,0.0913188244,-1.0716481025,-1.0716481025,13.4694903015,0.2802003927
13.6,0.7288568509,-0.560333694,0.0912928342,-1.0695304121,-1.0695304121,13.4833762185,0.280166847
13.7,0.729801101,-0.5602665647,0.091266841,-1.067406943,-1.067406943,13.4973016101,0.2801332824
13.8,0.730748194,-0.5601993976,0.0912408448,-1.0652776693,-1.0652776693,13.5112666613,0.2800996988
13.9,0.7316981431,-0.5601321928,0.0912148458,-1.0631425648,-1.0631425648,13.5252715581,0.2800660964
14,0.7326509617,-0.5600649503,0.0911888441,-1.0610016033,-1.0610016033,13.5393164876,0.2800324751
14.1,0.7336066635,-0.5599976702,0.0911628396,-1.0588547583,-1.0588547583,13.5534016385,0.2799988351
14.2,0.7345652619,-0.5599303526,0.0911368325,-1.056702003,-1.056702003,13.5675272003,0.2799651763
14.3,0.7355267708,-0.5598629976,0.0911108228,-1.0545433108,-1.0545433108,13.5816933639,0.2799314988
14.4,0.7364912038,-0.5597956053,0.0910848107,-1.0523786545,-1.0523786545,13.5959003215,0.2798978026
14.5,0.7374585749,-0.5597281757,0.0910587961,-1.0502080069,-1.0502080069,13.6101482664,0.2798640879
14.6,0.738428898,-0.5596607091,0.0910327792,-1.0480313407,-1.0480313407,13.6244373933,0.2798303545
14.7,0.7394021872,-0.5595932054,0.0910067601,-1.0458486282,-1.0458486282,13.6387678981,0.2797966027
14.8,0.7403784566,-0.5595256647,0.0909807388,-1.0436598417,-1.0436598417,13.6531399779,0.2797628324
14.9,0.7413577204,-0.5594580873,0.0909547153,-1.0414649531,-1.0414649531,13.6675538312,0.2797290436
15,0.742339993,-0.5593904731,0.0909286899,-1.0392639344,-1.0392639344,13.6820096577,0.2796952365
15.1,0.7433252887,-0.5593228222,0.0909026626,-1.0370567571,-1.0370567571,13.6965076586,0.2796614111
15.2,0.7443136222,-0.5592551349,0.0908766334,-1.0348433926,-1.0348433926,13.7110480361,0.2796275674
15.3,0.7453050079,-0.5591874111,0.0908506024,-1.0326238123,-1.0326238123,13.7256309941,0.2795937055
15.4,0.7462994606,-0.559119651,0.0908245697,-1.0303979871,-1.0303979871,13.7402567375,0.2795598255
15.5,0.7472969951,-0.5590518547,0.0907985355,-1.0281658878,-1.0281658878,13.7549254728,0.2795259273
15.6,0.7482976263,-0.5589840222,0.0907724997,-1.0259274852,-1.0259274852,13.7696374078,0.2794920111
15.7,0.7493013691,-0.5589161538,0.0907464626,-1.0236827495,-1.0236827495,13.7843927515,0.2794580769
15.8,0.7503082386,-0.5588482495,0.090720424,-1.021431651,-1.021431651,13.7991917147,0.2794241248
15.9,0.7513182501,-0.5587803095,0.0906943843,-1.0191741596,-1.0191741596,13.8140345091,0.2793901547
16,0.7523314188,-0.5587123338,0.0906683434,-1.0169102452,-1.0169102452,13.8289213482,0.2793561669
16.1,0.7533477601,-0.5586443226,0.0906423014,-1.0146398774,-1.0146398774,13.8438524467,0.2793221613
16.2,0.7543672895,-0.558576276,0.0906162585,-1.0123630254,-1.0123630254,13.8588280209,0.279288138
16.3,0.7553900226,-0.5585081941,0.0905902147,-1.0100796583,-1.0100796583,13.8738482884,0.2792540971
16.4,0.756415975,-0.5584400771,0.0905641701,-1.0077897452,-1.0077897452,13.8889134683,0.2792200385
16.5,0.7574451626,-0.558371925,0.0905381248,-1.0054932546,-1.0054932546,13.9040237813,0.2791859625
16.6,0.7584776012,-0.5583037381,0.0905120789,-1.003190155,-1.003190155,13.9191794495,0.279151869
16.7,0.7595133069,-0.5582355164,0.0904860325,-1.0008804146,-1.0008804146,13.9343806964,0.2791177582
16.8,0.7605522958,-0.5581672601,0.0904599858,-0.9985640015,-0.9985640015,13.9496277471,0.27908363
16.9,0.7615945841,-0.5580989692,0.0904339387,-0.9962408833,-0.9962408833,13.9649208283,0.2790494846
17,0.7626401881,-0.5580306441,0.0904078915,-0.9939110277,-0.9939110277,13.9802601681,0.279015322
17.1,0.7636891243,-0.5579622847,0.0903818442,-0.9915744019,-0.9915744019,13.9956459963,0.2789811423
17.2,0.7647414092,-0.5578938912,0.0903557968,-0.9892309729,-0.9892309729,14.0110785441,0.2789469456
17.3,0.7657970594,-0.5578254638,0.0903297496,-0.9868807077,-0.9868807077,14.0265580445,0.2789127319
17.4,0.7668560918,-0.5577570026,0.0903037027,-0.9845235727,-0.9845235727,14.0420847318,0.2788785013
17.5,0.7679185233,-0.5576885078,0.090277656,-0.9821595342,-0.9821595342,14.0576588422,0.2788442539
17.6,0.7689843707,-0.5576199796,0.0902516098,-0.9797885584,-0.9797885584,14.0732806134,0.2788099898
17.7,0.7700536513,-0.557551418,0.0902255641,-0.9774106111,-0.9774106111,14.0889502846,0.278775709
17.8,0.7711263823,-0.5574828232,0.0901995191,-0.9750256579,-0.9750256579,14.1046680969,0.2787414116
17.9,0.7722025809,-0.5574141954,0.0901734749,-0.972633664,-0.972633664,14.1204342928,0.2787070977
18,0.7732822648,-0.5573455348,0.0901474316,-0.9702345946,-0.9702345946,14.1362491169,0.2786727674
18.1,0.7743654513,-0.5572768415,0.0901213892,-0.9678284144,-0.9678284144,14.152112815,0.2786384207
18.2,0.7754521584,-0.5572081156,0.090095348,-0.965415088,-0.965415088,14.1680256349,0.2786040578
18.3,0.7765424037,-0.5571393574,0.090069308,-0.9629945796,-0.9629945796,14.183987826,0.2785696787
18.4,0.7776362053,-0.557070567,0.0900432693,-0.9605668534,-0.9605668534,14.1999996396,0.2785352835
18.5,0.7787335811,-0.5570017447,0.0900172321,-0.958131873,-0.958131873,14.2160613287,0.2785008723
18.6,0.7798345495,-0.5569328904,0.0899911965,-0.9556896019,-0.9556896019,14.2321731479,0.2784664452
18.7,0.7809391286,-0.5568640046,0.0899651626,-0.9532400032,-0.9532400032,14.2483353538,0.2784320023
18.8,0.782047337,-0.5567950872,0.0899391306,-0.95078304,-0.95078304,14.2645482047,0.2783975436
18.9,0.7831591932,-0.5567261386,0.0899131005,-0.9483186749,-0.9483186749,14.2808119607,0.2783630693
19,0.7842747159,-0.5566571589,0.0898870725,-0.9458468702,-0.9458468702,14.2971268839,0.2783285794
19.1,0.785393924,-0.5565881482,0.0898610467,-0.943367588,-0.943367588,14.3134932381,0.2782940741
19.2,0.7865168363,-0.5565191069,0.0898350233,-0.94088079,-0.94088079,14.3299112889,0.2782595534
19.3,0.7876434721,-0.556450035,0.0898090024,-0.9383864379,-0.9383864379,14.3463813041,0.2782250175
19.4,0.7887738505,-0.5563809328,0.089782984,-0.9358844927,-0.9358844927,14.3629035531,0.2781904664
19.5,0.7899079908,-0.5563118004,0.0897569684,-0.9333749155,-0.9333749155,14.3794783072,0.2781559002
19.6,0.7910459126,-0.5562426382,0.0897309557,-0.9308576668,-0.9308576668,14.39610584,0.2781213191
19.7,0.7921876355,-0.5561734462,0.089704946,-0.9283327068,-0.9283327068,14.4127864267,0.2780867231
19.8,0.7933331793,-0.5561042247,0.0896789395,-0.9257999958,-0.9257999958,14.4295203447,0.2780521124
19.9,0.7944825639,-0.556034974,0.0896529363,-0.9232594932,-0.9232594932,14.4463078731,0.278017487
20,0.7956358093,-0.5559656942,0.0896269365,-0.9207111586,-0.9207111586,14.4631492934,0.2779828471
20.1,0.7967929356,-0.5558963855,0.0896009403,-0.9181549509,-0.9181549509,14.4800448889,0.2779481927
20.2,0.7979539634,-0.5558270482,0.0895749478,-0.915590829,-0.915590829,14.496994945,0.2779135241
20.3,0.7991189129,-0.5557576825,0.0895489592,-0.9130187513,-0.9130187513,14.5139997491,0.2778788412
20.4,0.8002878049,-0.5556882886,0.0895229747,-0.9104386759,-0.9104386759,14.5310595907,0.2778441443
20.5,0.80146066,-0.5556188668,0.0894969943,-0.9078505607,-0.9078505607,14.5481747617,0.2778094334
20.6,0.8026374993,-0.5555494173,0.0894710182,-0.905254363,-0.905254363,14.5653455556,0.2777747086
20.7,0.8038183438,-0.5554799403,0.0894450467,-0.90265004,-0.90265004,14.5825722685,0.2777399701
20.8,0.8050032146,-0.5554104361,0.0894190797,-0.9000375485,-0.9000375485,14.5998551985,0.277705218
20.9,0.8061921332,-0.5553409049,0.0893931176,-0.897416845,-0.897416845,14.6171946459,0.2776704525
21,0.807385121,-0.555271347,0.0893671605,-0.8947878856,-0.8947878856,14.6345909131,0.2776356735
21.1,0.8085821998,-0.5552017626,0.0893412084,-0.8921506261,-0.8921506261,14.6520443048,0.2776008813
21.2,0.8097833914,-0.5551321521,0.0893152617,-0.8895050219,-0.8895050219,14.6695551282,0.277566076
21.3,0.8109887177,-0.5550625155,0.0892893204,-0.886851028,-0.886851028,14.6871236923,0.2775312578
21.4,0.812198201,-0.5549928533,0.0892633847,-0.8841885993,-0.8841885993,14.7047503088,0.2774964267
21.5,0.8134118634,-0.5549231657,0.0892374548,-0.88151769,-0.88151769,14.7224352916,0.2774615829
21.6,0.8146297275,-0.5548534529,0.0892115309,-0.8788382542,-0.8788382542,14.7401789567,0.2774267265
21.7,0.8158518159,-0.5547837153,0.0891856131,-0.8761502455,-0.8761502455,14.7579816228,0.2773918577
21.8,0.8170781514,-0.5547139531,0.0891597016,-0.8734536172,-0.8734536172,14.7758436108,0.2773569766
21.9,0.8183087569,-0.5546441666,0.0891337966,-0.8707483221,-0.8707483221,14.793765244,0.2773220833
22,0.8195436556,-0.5545743561,0.0891078983,-0.8680343129,-0.8680343129,14.8117468482,0.277287178
22.1,0.8207828708,-0.5545045218,0.0890820068,-0.8653115416,-0.8653115416,14.8297887517,0.2772522609
22.2,0.822026426,-0.5544346642,0.0890561224,-0.8625799601,-0.8625799601,14.8478912851,0.2772173321
22.3,0.8232743447,-0.5543647834,0.0890302452,-0.8598395196,-0.8598395196,14.8660547816,0.2771823917
22.4,0.8245266508,-0.5542948798,0.0890043754,-0.8570901711,-0.8570901711,14.8842795769,0.2771474399
22.5,0.8257833683,-0.5542249537,0.0889785132,-0.8543318654,-0.8543318654,14.9025660093,0.2771124769
22.6,0.8270445213,-0.5541550054,0.0889526588,-0.8515645525,-0.8515645525,14.9209144196,0.2770775027
22.7,0.8283101343,-0.5540850353,0.0889268123,-0.8487881822,-0.8487881822,14.9393251513,0.2770425176
22.8,0.8295802316,-0.5540150436,0.0889009741,-0.8460027039,-0.8460027039,14.9577985504,0.2770075218
22.9,0.8308548381,-0.5539450307,0.0888751442,-0.8432080666,-0.8432080666,14.9763349655,0.2769725154
23,0.8321339786,-0.5538749969,0.088849323,-0.8404042188,-0.8404042188,14.9949347482,0.2769374985
23.1,0.8334176781,-0.5538049426,0.0888235105,-0.8375911087,-0.8375911087,15.0135982524,0.2769024713
23.2,0.834705962,-0.553734868,0.088797707,-0.834768684,-0.834768684,15.0323258349,0.276867434
23.3,0.8359988558,-0.5536647736,0.0887719127,-0.831936892,-0.831936892,15.0511178553,0.2768323868
23.4,0.8372963849,-0.5535946597,0.0887461279,-0.8290956795,-0.8290956795,15.0699746759,0.2767973299
23.5,0.8385985753,-0.5535245267,0.0887203527,-0.8262449929,-0.8262449929,15.0888966619,0.2767622634
23.6,0.839905453,-0.5534543749,0.0886945873,-0.8233847783,-0.8233847783,15.1078841812,0.2767271874
23.7,0.8412170443,-0.5533842046,0.0886688321,-0.8205149812,-0.8205149812,15.1269376047,0.2766921023
23.8,0.8425333755,-0.5533140163,0.0886430871,-0.8176355466,-0.8176355466,15.1460573061,0.2766570082
23.9,0.8438544733,-0.5532438104,0.0886173526,-0.8147464192,-0.8147464192,15.165243662,0.2766219052
24,0.8451803644,-0.5531735871,0.0885916289,-0.8118475432,-0.8118475432,15.1844970521,0.2765867936
24.1,0.846511076,-0.553103347,0.0885659162,-0.8089388623,-0.8089388623,15.2038178588,0.2765516735
24.2,0.8478466352,-0.5530330903,0.0885402147,-0.8060203197,-0.8060203197,15.2232064679,0.2765165452
24.3,0.8491870696,-0.5529628176,0.0885145246,-0.8030918582,-0.8030918582,15.2426632679,0.2764814088
24.4,0.8505324066,-0.5528925291,0.0884888462,-0.8001534202,-0.8001534202,15.2621886505,0.2764462646
24.5,0.8518826743,-0.5528222254,0.0884631798,-0.7972049473,-0.7972049473,15.2817830105,0.2764111127
24.6,0.8532379006,-0.5527519068,0.0884375255,-0.794246381,-0.794246381,15.3014467459,0.2763759534
24.7,0.8545981139,-0.5526815737,0.0884118837,-0.7912776622,-0.7912776622,15.3211802576,0.2763407869
24.8,0.8559633427,-0.5526112266,0.0883862545,-0.788298731,-0.788298731,15.3409839501,0.2763056133
24.9,0.8573336157,-0.5525408659,0.0883606383,-0.7853095275,-0.7853095275,15.3608582308,0.276270433
25,0.8587089618,-0.5524704921,0.0883350353,-0.7823099909,-0.7823099909,15.3808035105,0.2762352461
25.1,0.8600894103,-0.5524001056,0.0883094457,-0.77930006,-0.77930006,15.4008202033,0.2762000528
25.2,0.8614749904,-0.5523297068,0.0882838698,-0.7762796732,-0.7762796732,15.4209087265,0.2761648534
25.3,0.8628657319,-0.5522592963,0.0882583079,-0.7732487683,-0.7732487683,15.4410695009,0.2761296481
