0,1.6392550974045361,0.250390883864543,-0.7641478863442308,-0.7641478863442308,7.414875847531824,-7.414875847531824
0.1,1.63226837838264,0.2506236193131141,-0.8080674307598579,-0.8080674307598579,-7.394721241174231,7.394721241174231
0.2,1.625350657218978,0.250855027558879,-0.8511315962898183,-0.8511315962898183,-7.374624543931946,7.374624543931946
0.30000000000000004,1.6185008448848435,0.2510851237886478,-0.8933646415952331,-0.8933646415952331,-7.354590769753711,7.354590769753711
0.4,1.6117178760623059,0.2513139229243283,-0.9347899246604446,-0.9347899246604446,-7.334624529055032,7.334624529055032
0.5,1.605000708485785,0.25154143962915126,-0.9754299440213015,-0.9754299440213015,-7.314730056964589,7.314730056964589
0.6,1.598348322305821,0.25176768831371593,-1.0153063777550426,-1.0153063777550426,-7.294911239480726,7.294911239480726
0.7,1.5917597194742032,0.2519926831418558,-1.0544401203719378,-1.0544401203719378,-7.275171637706529,7.275171637706529
0.7999999999999999,1.5852339231495725,0.2522164380363347,-1.0928513177392156,-1.0928513177392156,-7.255514510317964,7.255514510317964
0.8999999999999999,1.578769977122734,0.2524389666843759,-1.130559400158198,-1.130559400158198,-7.235942834405353,7.235942834405353
0.9999999999999999,1.5723669452608764,0.2526602825430335,-1.1675831137077717,-1.1675831137077717,-7.216459324817092,7.216459324817092
1.0999999999999999,1.5660239109700038,0.2528803988444074,-1.2039405499587326,-1.2039405499587326,-7.1970664521220735,7.1970664521220735
1.2,1.5597399766748317,0.2530993286007123,-1.2396491741571796,-1.2396491741571796,-7.177766459298782,7.177766459298782
1.3,1.5535142633155332,0.2533170846092005,-1.2747258519677291,-1.2747258519677291,-7.1585613772484065,7.1585613772484065
1.4000000000000001,1.547345909860644,0.25353367945694766,-1.3091868748618012,-1.3091868748618012,-7.139453039222244,7.139453039222244
1.5000000000000002,1.5412340728355558,0.2537491255255041,-1.3430479842300773,-1.3430479842300773,-7.1204430942454895,7.1204430942454895
1.6000000000000003,1.5351779258659783,0.25396343499541646,-1.3763243942933632,-1.3763243942933632,-7.101533019612751,7.101533019612751
1.7000000000000004,1.5291766592358436,0.2541766198506243,-1.409030813880845,-1.409030813880845,-7.0827241325248345,7.0827241325248345
1.8000000000000005,1.5232294794590833,0.2543886918827355,-1.441181467140614,-1.441181467140614,-7.064017600930114,7.064017600930114
1.9000000000000006,1.5173356088647953,0.25459966269518514,-1.4727901132427452,-1.4727901132427452,-7.045414453629214,7.045414453629214
2.0000000000000004,1.5114942851952788,0.25480954370728115,-1.5038700651317427,-1.5038700651317427,-7.026915589696527,7.026915589696527
2.1000000000000005,1.5057047612165047,0.25501834615814034,-1.5344342073811887,-1.5344342073811887,-7.008521787268503,7.008521787268503
2.2000000000000006,1.4999663043405271,0.25522608111051825,-1.564495013200331,-1.564495013200331,-6.99023371174362,6.99023371174362
2.3000000000000007,1.4942781962594416,0.2554327594545379,-1.5940645606391812,-1.5940645606391812,-6.972051923436897,6.972051923436897
