0.	-8.73787964456341
1.	-8.668394552225674
2.	-8.595986489619898
3.	-8.520533877523963
4.	-8.441917208328324
5.	-8.360021048159794
6.	-8.274736437041724
7.	-8.185963716780114
8.	-8.093615802760038
9.	-7.997621895246503
10.	-7.897931596869021
11.	-7.794519364991436
12.	-7.687389180837309
13.	-7.5765792632457085
14.	-7.462166597473286
15.	-7.344270994625835
16.	-7.223058353577215
17.	-7.098742774868423
18.	-6.971587185673471
19.	-6.841902185181265
20.	-6.710042914758183
21.	-6.576403893914178
22.	-6.441411929616985
23.	-6.305517382947114
24.	-6.169184238288452
25.	-6.0328795407812725
26.	-5.897062827721786
27.	-5.76217616941679
28.	-5.6286353577584265
29.	-5.496822651137244
30.	-5.367081324628474
31.	-5.239712109330533
32.	-5.114971456072428
33.	-4.993071441705016
34.	-4.874181058210459
35.	-4.758428585974528
36.	-4.64590474747229
37.	-4.536666358057879
38.	-4.430740227480583
39.	-4.3281271109324955
40.	-4.228805555317419
41.	-4.132735530441671
42.	-4.039861773237974
43.	-3.9501168047138964
44.	-3.8634236039142125
45.	-3.7796979413324823
46.	-3.698850386795038
47.	-3.620788014896731
48.	-3.545415835599902
49.	-3.4726379795209006
50.	-3.4023586674842305
51.	-3.334482992735641
52.	-3.268917542243839
53.	-3.2055708811364054
54.	-3.1443539217588836
55.	-3.085180196287923
56.	-3.0279660493806237
57.	-2.9726307650692383
58.	-2.9190966400476026
59.	-2.86728901365591
60.	-2.817136263251581
61.	-2.7685697722452285
62.	-2.7215238768657093
63.	-2.675935796678202
64.	-2.6317455529947793
65.	-2.588895878568852
66.	-2.5473321213352844
67.	-2.507002144430476
68.	-2.467856224286531
69.	-2.4298469482277594
70.	-2.392929112694755
71.	-2.357059622971374
72.	-2.322197395084473
73.	-2.2883032603781857
74.	-2.2553398731274825
75.	-2.223271621444732
76.	-2.192064541643342
77.	-2.1616862361508806
78.	-2.1321057950069977
79.	-2.1032937209365703
80.	-2.0752218579535433
81.	-2.0478633234241306
82.	-2.0211924434978976
83.	-1.9951846918005083
84.	-1.9698166312715746
85.	-1.9450658590241992
86.	-1.9209109540988245
87.	-1.8973314279822158
88.	-1.8743076777624308
89.	-1.851820941792014
90.	-1.8298532577340818
91.	-1.8083874228692363
92.	-1.7874069565450232
93.	-1.7668960646539464
94.	-1.7468396060305242
95.	-1.7272230606625745
96.	-1.708032499616667
97.	-1.689254556582469
98.	-1.6708764009453931
99.	-1.6528857123016505
100.	-1.635270656334272
