1	-4.828662445801505
2	-4.788328092009546
3	-4.746297795364625
4	-4.7025049850729514
5	-4.6568853595842175
6	-4.609378223582328
7	-4.5599280632376065
8	-4.5084863687357855
9	-4.4550137016295865
10	-4.399481988451798
11	-4.341877000873609
12	-4.2822009566049495
13	-4.220475145155867
14	-4.156742450570861
15	-4.091069612703963
16	-4.023549044245573
17	-3.954300008253655
18	-3.8834689662861677
19	-3.811228935229935
20	-3.7377777438488
21	-3.663335156198305
22	-3.588138921813764
23	-3.5124399108676667
24	-3.4364965822887568
25	-3.3605690999765607
26	-3.2849134456438724
27	-3.2097758711515163
28	-3.135387990171753
29	-3.0619627367979625
30	-2.989691329767867
31	-2.9187412890244553
32	-2.8492554685275677
33	-2.781352004054154
34	-2.7151250312867794
35	-2.6506460078266842
36	-2.5879654699301153
37	-2.5271150661526622
38	-2.4681097306587523
39	-2.410949884122328
40	-2.3556235762613214
41	-2.3021085085645434
42	-2.2503738971658462
43	-2.2003821534120287
44	-2.1520903733729813
45	-2.105451637650638
46	-2.0604161298552977
47	-2.0169320866054705
48	-1.9749465944320244
49	-1.9344062500329116
50	-1.8952577003558435
51	-1.857448078324068
52	-1.8209253489277077
53	-1.785638579075055
54	-1.7515381431740957
55	-1.7185758749895639
56	-1.6867051749567752
57	-1.6558810808673419
58	-1.6260603086928167
59	-1.597201269287481
60	-1.5692640658097203
61	-1.5422104759167083
62	-1.5160039221102872
63	-1.4906094330325972
64	-1.4659935980173144
65	-1.442124516785638
66	-1.4189717458254596
67	-1.396506242698322
68	-1.374700309273559
69	-1.353527534685216
70	-1.3329627386385567
71	-1.3129819155537465
72	-1.2935621799198596
73	-1.2746817131387105
74	-1.2563197120617042
75	-1.2384563393610177
76	-1.2210726758265271
77	-1.204150674639944
78	-1.1876731176458366
79	-1.1716235736142022
80	-1.1559863584697871
81	-1.1407464974484152
82	-1.1258896891293688
83	-1.1114022712846574
84	-1.0972711884802375
85	-1.0834839613604474
86	-1.070028657544689
87	-1.0568938640644092
88	-1.0440686612684378
89	-1.031542598125508
90	-1.0193056688541546
91	-1.007348290811984
92	-0.9956612835784334
93	-0.9842358491675243
94	-0.9730635533095994
95	-0.9621363077436647
96	-0.9514463534645943
97	-0.9409862448721271
98	-0.9307488347711924
99	-0.9207272601757164
100	-0.910914928870546
