0	-0.5033904999063696
1	-0.4827869460834164
2	-0.4614369684680206
3	-0.43928984944546184
4	-0.4162894451845863
5	-0.39237336320223054
6	-0.3674719745922227
7	-0.34150721867653455
8	-0.31439114451038425
9	-0.28602411526139565
10	-0.25629257567084596
11	-0.22506624603568787
12	-0.1921945528431115
13	-0.15750202738861546
14	-0.12078228467156421
15	-0.08179001063024705
16	-0.0402300927350176
17	0.004257451898645015
18	0.052118914471283695
19	0.103918311771516
20	0.1603850944655671
21	0.22248978354779037
22	0.29157045883275307
23	0.3695591795607718
24	0.4594254754444723
25	0.5661614119835433
26	0.6994301714532959
27	0.883574539585726
