1	-1.9161358911910733
2	-2.3561614420999355
3	-2.787508229023669
4	-3.2096462596529673
5	-3.6220219463432803
6	-4.02406035392108
7	-4.415168442182445
8	-4.794739471512661
9	-5.162158733634282
10	-5.516810747423683
11	-5.858088017051695
12	-6.185401381762704
13	-6.498191890160621
14	-6.795944006488868
15	-7.078199806106857
16	-7.344573652194299
17	-7.594766682518924
18	-7.828580297116561
19	-8.045927752152085
20	-8.246842958650527
21	-8.431485676964353
22	-8.600142495140926
23	-8.75322326994006
24	-8.89125306211218
25	-9.01485996660379
26	-9.12475957123298
27	-9.221737026641659
28	-9.30662784384314
29	-9.380298542888998
30	-9.443628168631832
31	-9.497491496031957
32	-9.542744505703439
33	-9.580212458408752
34	-9.610680666300821
35	-9.634887869719217
36	-9.65352199100916
37	-9.667217951472882
38	-9.676557197979552
39	-9.68206858226903
40	-9.68423025796321
41	-9.683472297930221
42	-9.680179779872132
43	-9.674696134843364
44	-9.667326597850058
45	-9.658341639381497
46	-9.647980290592267
47	-9.636453302670583
48	-9.623946103025897
49	-9.61062152794129
50	-9.596622324024034
51	-9.582073419925749
52	-9.567083976112244
53	-9.551749224576088
54	-9.536152112836742
55	-9.52036476779933
56	-9.504449795391352
57	-9.488461431636672
58	-9.472446560162917
59	-9.45644561022588
60	-9.440493348283873
61	-9.42461957504655
62	-9.408849738811465
63	-9.39320547482446
64	-9.377705079380599
65	-9.362363926433744
66	-9.347194833612155
67	-9.332208383745927
68	-9.317413207298566
69	-9.302816230455534
70	-9.2884228930528
71	-9.274237340022495
72	-9.260262589585025
73	-9.246500681022075
74	-9.23295280451697
75	-9.219619415243134
76	-9.206500333612706
77	-9.193594833362113
78	-9.180901718944801
79	-9.168419393520661
80	-9.156145918673394
81	-9.144079066848407
82	-9.132216367382657
83	-9.120555146891553
84	-9.109092564685145
85	-9.097825643804391
86	-9.08675129819696
87	-9.07586635648961
88	-9.065167582759292
89	-9.054651694657236
90	-9.044315379197977
91	-9.034155306488428
92	-9.024168141639452
93	-9.014350555073992
94	-9.00469923142058
95	-8.995210877159023
96	-8.985882227165613
97	-8.976710050288071
98	-8.967691154065298
99	-8.958822388693875
100	-8.950100650331237
